2025-11-16 00:03:37,697 - Page 32: Detected Chapter 1 - SCOPE AND ADMINISTRATION
2025-11-16 00:03:37,866 - Page 44: Detected Chapter 2 - DEFINITIONS
2025-11-16 00:04:37,076 - Page 366: Extracted 366.3 (accuracy: 100.0%, 2 cols × 36 rows) -> Section 1110.1
2025-11-16 00:04:37,076 - Page 366: Extracted 366.4 (accuracy: 86.6%, 3 cols × 14 rows) -> Section 1110.1
2025-11-16 00:04:37,619 - Page 370: Extracted 1110.13.1 (accuracy: 100.0%, 4 cols × 2 rows) -> Section 1111.1
2025-11-16 00:04:38,086 - Page 372: Extracted 1111.4.9.1 (accuracy: 100.0%, 3 cols × 1 rows) -> Section 1111.4.14.2
2025-11-16 00:04:38,115 - Page 374: Detected Chapter 12 - INTERIOR ENVIRONMENT
2025-11-16 00:04:38,736 - Page 375: Extracted 1202.3 (accuracy: 99.5%, 3 cols × 71 rows) -> Section 1202.2.1
2025-11-16 00:04:38,736 - Page 375: Extracted 375.2 (accuracy: 98.4%, 3 cols × 9 rows) -> Section 1202.2.1
2025-11-16 00:04:38,806 - Page 382: Detected Chapter 13 - ENERGY EFFICIENCY
2025-11-16 00:04:38,820 - Page 384: Detected Chapter 14 - EXTERIOR WALLS
2025-11-16 00:04:39,255 - Page 386: Extracted 1404.3(1) (accuracy: 100.0%, 4 cols × 7 rows) -> Section 1404.2
2025-11-16 00:04:39,745 - Page 387: Extracted 1404.3(2) (accuracy: 97.8%, 5 cols × 7 rows) -> Section 1404.3.2
2025-11-16 00:04:39,745 - Page 387: Extracted 1404.3(3) (accuracy: 100.0%, 3 cols × 7 rows) -> Section 1404.3.2
2025-11-16 00:04:39,745 - Page 387: Extracted 1404.3.1 (accuracy: 100.0%, 3 cols × 16 rows) -> Section 1404.3.2
2025-11-16 00:04:40,472 - Page 392: Extracted 1405.1.1.1.2 (accuracy: 100.0%, 2 cols × 40 rows) -> Section 1405.1.2
2025-11-16 00:04:40,472 - Page 392: Extracted 392.2 (accuracy: 94.5%, 4 cols × 34 rows) -> Section 1405.1.2
2025-11-16 00:04:40,472 - Page 392: Extracted 392.3 (accuracy: 100.0%, 2 cols × 44 rows) -> Section 1405.1.2
2025-11-16 00:04:40,524 - Page 396: Detected Chapter 15 - ROOF ASSEMBLIES AND ROOFTOP STRUCTURES
2025-11-16 00:04:41,171 - Page 397: Extracted 1504.2 (accuracy: 96.6%, 3 cols × 77 rows) -> Section 1504.4.3
2025-11-16 00:04:41,171 - Page 397: Extracted 397.2 (accuracy: 98.6%, 4 cols × 11 rows) -> Section 1504.4.3
